text,AC_Political-activists,American,Arab,Atheists-,Belorus,Belorussian,Catholics,Caucasian,Caucasian-Countries,Central-Asian,China,Chinese,Christian,Dark-skinned,Eastern-religions-,English,Estonian,Females,French,Gay-Men,General,German,Germany,Homosexual-individuals,Indian,Israel,Japanese,Jewish,Jews-,Korean,Latvian,Lesbians,Lithuania,Lithuanian,Males-,Muslims-(Islam),Orientation-/-Gender-Unspecified,Orthodox-Christians,Other,Other-African,Other-Asian,Other-Christian,Other-European,PP_DP,PP_LP,PP_LS,PP_LSDP,PP_LVŽS,PP_NS,PP_Other,PP_TS-LKD,PP_Tautininkai,PV_Communist/USSR,PV_Conservative,PV_Eponyms,PV_Left/socialist,PV_Liberal,PV_OTHER,PV_Politician,PV_Pro-Russian,Pagans-,Palestine-region,Palestinians,Pedophile,Poland,Polish,Religious-people,Roma,Russia,Russian,S.Orientation-Other-,Swedish,Trans-women,Transgender-Individuals,UK,UNIVERSAL,USA,Ukraine,Ukrainian,Unspecified-ethnicity
"BAŽNYČIA TAI PRIVILEGIJUOTA NEPRIKLAUSOMOS LIETUVOS NOMEKLATŪRA? JEI TAIP, TUOMET AIŠKU KODĖL BOLŠEVIKŲ LAIKAIS KUNIGAI BUVO TOKIE KOVINGI. JIEMS NE TIKĖJIMO LAISVĖS REIKĖJO, BET DAUG TURTŲ IR PRIVILEGIJŲ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BEJE SILPNAPROTI LOCHE, GAL NORI SAVO ADRESĄ PARAŠYTI? ATEISIM PAKALBĖTI APIE MAŽEIKIŲ NAFTĄ, NES PYDERE TU DIZINFORMACIJĄ SKLEIDI. MAŽEIKIŲ NAFTOS PARDAVIMAS YRA SĖKMINGIAUSIAS LIETUVOS PROJEKTAS, KURIO NESPĖJO SUŠIKTI PYDERASTAI KAIP TU. VIEN DĖL MAŽEIKIŲ PARDAIVMO TU GAIDY ŠIANDIEN DAR ĖSTI TURI UŽ KĄ, IR KELIAS IKI TAVO NAMŲ ASFALTUOTAS. BLET KAIP UŽPISA, KAD LIETUVOJE PILNA SUPISTŲ ĮDIOTŲ KAIP KOMENTATORIUS 49. JEI TAU RUSIJOJE ZJB GYVENTI, TAI IR PYZDINT PYDERE PUTINUI ŠIKNĄ ČIULPTI. KŪRVA ŪRODAS BLET NAHUY TU!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BET ZMONES LIKO TIEPTYS,-S O V I E T B E Z D I O N E S .REIKES TRIJU KARTU -70 metu KAD KOMUNISTINIAI BEZDIONZMOGIAI SU RAUDONAI NUTRINTOM SUBINEM PRADETU KEISTIS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIBIS JAM I SI...NA PIDERAS KIEK ZMONIU PRAKEIKE LIGONI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLET NEKENCIU PYDERASTISKOS SUDRYTO KOMANDOS. GAIDYNAS NE KOMANDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BLOGAI , KAD MUSU TIKEJIMAS NELEIDZIA KURT SEIMOS---DEL TO DAUG PRALOSIA. SMAGU MATYT LIUTERONU TIKEJIMA. ZMONES GYVENA SUSITUOKE TURI NORMALIA SEIMA--TAIP IR TURI BUTI. OMUSU KUNIGELIAI--PRISIDIRBA VAIKU, PRISITAISO JAUNU SEIMININKIU-LINKSMAVAKARIUI--IR TAI REISKIA TVARKINGAS KUNIGELIS, O IS TIKRUJU???????.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BOMZAI GATVESE ATVIRAI GULI, O JAU KIEK VAIKU BOMZU NEDUOK DIEVE RUSIJOJE GYVENT. NEBEREIKALO VISI ISTEN BEGA.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BRANGIEJI! LIETUVOS Žemę būtina p a s k e l b t i Nacionaline vertybe, surengti Tautos referendumą dėl Žemės n e p a r d a v i m o ir tuo užbaigti visas spekuliacines kalbas ir kalbeles apie papigintą LIETUVOS pardavimą žydams, ko taip siekė ir siekia žydmasoniai. LIETUVA -- Lietuvių Žemė, nes kiekviena jos pėda apšlakstyta mūsų Tautos prakaitu ir krauju.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BRANGŪS TAUTIEČIAI! GARBINGI LIETUVOS PILIEČIAI! Pusė seimo PADOVANOTA žydų masonams, kurie N E RENKAMI, bet į seimą buldozeriškai praeina pagal partinius sąrašus. Tie 23 metus vis praeinantieji ir toliau besiruošiantys praeiti, save vadinantys elitu, visuomenės veikėjais ir labai inteligentiškais, tarpusavyje yra susiję m a s o n i n i a i s ryšiais. Tautiečiai svaidosi žaibais, vieni - už kairę, kiti - už dešinę, o tretieji - už tai, kas per vidurį... Gerbiamieji, Lietuvos politikoje nėra JOKIOS kairės, nėra JOKIOS dešinės, yra TIK m a f i j a- m a s o n a i, lengvai susitariantys dėl sau asmeniškai naudingų sprendimų, kurie, pasityčiojant iš Tautos, pavadinami įstatymais. Manau, kad yra ne daugiau kaip 100 šeimų, taigi, juodoji šimtinė kraujasiurbių parazitų, naikinančių Lietuvių Tautą ir Lietuvos Valstybę. Žmonės nemato išeities, tarsi paralyžuoti, nebesugeba pasipriešinti žiauriam engimui. O išeitis yra, nereikia rinkti sąrašinių, reikia I Š B R A U K T I visus, absoliučiai visus, iš visų masonų partinių nusikaltėlių gaujų sąrašų. Lietuvai pilnai pakanka 71 seimo nario, renkamo tiesiogiai vienmandatėse apygardose, kaip tai numato Lietuvos Konstitucija.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BRANGŪS TAUTIEČIAI! Žuvų, taigi, krikščionybės ir žydų era, baigėsi, jau viešpatauja Vandenis, taigi, Intelektas. Tačiau nueinantieji labai labai priešinasi savo baigčiai, todėl perėjimas iš vienos eros į kitą yra labai apsunkintas. Visi Lietuviai yra Pagonys, o mes visi -- paskutiniai Europos Pagonys. Krikščionybė Lietuvoje yra p r i e v a r t i n ė ir svetima. 1000 metų europiniai perėjūnai žydai-kryžiuočiai kalaviju ir ugnimi naikino, ir tebenaikina, Lietuvių Tautą ir Lietuvybę. Mano akimis žiūrint, mūsų Tauta yra skilusi į tris dalis: 1) išlaikę savąstį, išlaikę atmintį, išlaikę tapatybę -- tikrieji Lietuviai pagonys, 2) nelaimingos išprievartautos, ir dėl to išprotėjusios, sielos, šliaužiojančios keliais ir bučiuojančios žydlavonio kojas, 3)neprotaujantys tamsuoliai, panirę į obskurantizmą, kuris palaikomas valstybiniame lygmenyje. Paskutinius 2160 metų Žemės ašis keliavo Žuvų ženklo era, atsirado, įsigalėjo ir plito krikščionybė, kuri yra ne kas kita, kaip hebrajų folkloras. 2012 metai susiję ne su mitologija, bet su astronomija, toks reiškinys vyksta kas 26 tūkstančius metų: baigiasi dar vienas astronominis periodas, ir Žemė grįžta į tą pačią padėtį, kurioje buvo prieš 26000 metų. Įrašas akmeniniame Majų kalendoriuje: ""Laikų pabaiga"" reiškė ne Pasaulio pabaigą, o T I K eros, Žuvų eros, pabaigą. 2012 m. gruodžio 21-22 dienomis, per Žiemos Saulėgrįžą, Žemės ašis perėjo į Vandenio erą, kurios pagrindiniai bruožai -- intelektas ir nonkonformizmas, išlaisvinta sąmonė ir dvasinių vertybių viršenybė prieš materialines. Gali būti, kad vietoj lauktos Pasaulio pabaigos sulauksime kvantinio sąmonės šuolio, kuris iš esmės turėtų pakeisti Pasaulį ir jo vertybes. Tikėkimės.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BRAVO BUTKEVICIAU, IR PRIDEK PRIE SAVO PAZADO, KAD NIEKADA NESUDARINESITE KOALICIJOS SU BUKAPROCIAIS KONSERVATORIAIS...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BRAVO latviams, kurie veja lauk tokius brrrr'udus ruZZkius!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BUTU DAUG TOKIU VALSTYBIU,,BET JAV IR ES NEREIKALINGI TURTINGI,JIEMS REIKALINGI VERGAI.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BUVAU ZALUPA TAPAU KANDOONU. AS NIEKUR NESAKAU KAD IS LT NES TIK CIULPTII MOKU. KRUSA MANE BABAJAI JUODZIAI IR ESTAI. TURIU IPADA BET ANT JO NULEIDO BABSJUS TAI LAIZAU JO SPERMA ESU TOTALUS LOXXAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Babajai,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Babajai negeria, nesipisa, kiaulienos nevalgo. Per ramadana tik vandeniu minta ???? isverstai skambetu: vienaragiai, drakonai, elfai gyvi, kitaip tariant pasakos. O ju paciu zodziais: saule nusileido- alachas nemato...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Babajam vieta babajyne😉,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baikim vieną kartą su tuo, HOLOKAUTU. Mums užtenka ir be kamerų sudegti ir lyg NE karo metu. Mūsų vaikams degti gerai ir bagažinėje ir dar holokauto minėjimo metu. Taip kad, - pamirškim. Kuo daugiau minėsim, tuo ŽYDELIAI daugiau turto norės. IR NE SAVO.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baikit gasdinti ekspertai"" nusibodusi tema""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baikit kalbas apie komunistus.Butkevicius niekada nebuvo komunistu partijos narys.Bet stai panele kuria remia konservatoriai.BUVO PARTINES MOKYKLOS DESTYTOJA .KOMUNISTU PARTIJOS NARE NUO 26 METU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baikit kišti tuos bulbašus, pažiurėjus atrodo kat žandai pliš.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baikit rietis. Armėnai. Armėnai nėra nei provoslavai, nei katalikai. Jie priklauso Armenų apaštalų bažnyčiai (apie 96% armėnų), jiems vadovauja Katalikosas, reziduojantis Ečmiadzine. Jų tikėjimas labai giminingas su katalikų tikėjimu. Beje, antra pagal dydį Armenijos religinė bendromenė - katalikai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baikit varyt ant gerų žmonių uspaskichas blogas nes lietuvem darbo vietų sukūrė paulauskas blogas nes perbegelis. Dalyte tai dievas nu ir ką ji taip gero padarė? Prezidentė pabuvo kubiliaus paklauso. Artūras privalo kandidatuoti nes jau pas mus Lietuvių vos ne diktatūra paskleidimą kokia nesąmonė iškris geresnis kandidatas gal Dalyte prastumsim tai mūsų mielų konservatorių mąstymas taip suprantu neduok dieve kas nors kitas nei jiems reikia sumaišys viską su srutom.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bailys, bailys, bailys, bailys,bailys, bailys, bailys. Nuokrusa Lithualien bailys, mygtuku riteris, dalbajobas, neatejo i sutarta vieta, ha, ha, ha, pyderaselis pagirunas. Ojojoj ha, ha bailys,,,,,,,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baisesnio agresoriau negu Rusija tikrai nerasit,šita grupuotė žudo žmones visame pasaulyje prekiauja narkotikais valstybiniu mastu,naudoja cheminį ginklą.Tie kurie gina Rusiją arba kvaili arba patys sadistai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baisesnių už buvusius komunistus nebuvo ir nebus.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baisi boba, galimai transvestitas. Svedai neturetu leisti ja prie vaiku nerizikuodami ju sveikata.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baisi, kaip koks transvestitas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
